id,source,title,agency,activity_type,posted_date,deadline,award_ceiling,currency,startup_eligible,consortium_eligible,keyword_score,semantic_score,combined_score,matched_topics,high_priority,url
EU-HORIZON-HLTH-2023-DISEASE-03-01,EU Funding Portal,Novel approaches for palliative and end-of-life care for non-cancer patients,HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-01
EU-HORIZON-HLTH-2023-DISEASE-03-06,EU Funding Portal,Towards structuring brain health research in Europe,HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-06
EU-HORIZON-HLTH-2023-DISEASE-03-05,EU Funding Portal,Pandemic preparedness and response: Sustaining established coordination mechanisms for European adaptive platform trials and/or for cohort networks,HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-05
EU-HORIZON-HLTH-2023-DISEASE-03-17,EU Funding Portal,Pandemic preparedness and response: Understanding vaccine induced-immunity,HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-17
EU-HORIZON-HLTH-2023-DISEASE-03-04,EU Funding Portal,Pandemic preparedness and response: Broad spectrum anti-viral therapeutics for infectious diseases with epidemic potential,HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-04
EU-HORIZON-HLTH-2023-DISEASE-03-18,EU Funding Portal,Pandemic preparedness and response: Immunogenicity of viral proteins of viruses with epidemic and pandemic potential,HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-18
EU-HORIZON-HLTH-2023-DISEASE-03-03,EU Funding Portal,Interventions in city environments to reduce risk of non-communicable disease (Global Alliance for Chronic Diseases - GACD),HORIZON,Grant,2023-01-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2023-DISEASE-03-03
EU-HORIZON-HLTH-2021-DISEASE-04-06,EU Funding Portal,Building a European partnership for pandemic preparedness,HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-06
EU-HORIZON-HLTH-2021-DISEASE-04-05,EU Funding Portal,A roadmap towards the creation of the European partnership on One Health antimicrobial resistance (OH AMR),HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-05
EU-HORIZON-HLTH-2021-DISEASE-04-02,EU Funding Portal,Building a European innovation platform for the repurposing of medicinal products,HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-02
EU-HORIZON-HLTH-2021-DISEASE-04-07,EU Funding Portal,Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2),HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-07
EU-HORIZON-HLTH-2021-DISEASE-04-03,EU Funding Portal,Innovative approaches to enhance poverty-related diseases research in sub-Saharan Africa,HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-03
EU-HORIZON-HLTH-2021-DISEASE-04-01,EU Funding Portal,"Improved supportive, palliative, survivorship and end-of-life care of cancer patients",HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-01
EU-HORIZON-HLTH-2021-DISEASE-04-04,EU Funding Portal,Clinical validation of artificial intelligence (AI) solutions for treatment and care,HORIZON,Grant,2021-06-23,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2021-DISEASE-04-04
EU-HORIZON-HLTH-2025-01-IND-02,EU Funding Portal,Digitalisation of conformity assessment procedures of medical devices and in vitro diagnostic medical devices,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-IND-02
EU-HORIZON-HLTH-2025-01-DISEASE-01,EU Funding Portal,Testing safety and efficacy of phage therapy for the treatment of antibiotic-resistant bacterial infections,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-DISEASE-01
EU-HORIZON-HLTH-2025-01-TOOL-03,EU Funding Portal,Leveraging multimodal data to advance Generative Artificial Intelligence applicability in biomedical research (GenAI4EU),HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-TOOL-03
EU-HORIZON-HLTH-2025-01-TOOL-02,EU Funding Portal,Advancing cell secretome-based therapies,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-TOOL-02
EU-HORIZON-HLTH-2025-01-TOOL-01,EU Funding Portal,Enhancing cell therapies with genomic techniques,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-TOOL-01
EU-HORIZON-HLTH-2025-01-DISEASE-06,EU Funding Portal,Implementation research addressing strategies to strengthen health systems for equitable high-quality care and health outcomes in the context of non-communicable diseases (GACD),HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-DISEASE-06
EU-HORIZON-HLTH-2025-01-CARE-01,EU Funding Portal,End user-driven application of Generative Artificial Intelligence models in healthcare (GenAI4EU),HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-CARE-01
EU-HORIZON-HLTH-2025-01-IND-01,EU Funding Portal,Optimising the manufacturing of Advanced Therapy Medicinal Products (ATMPs),HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-IND-01
EU-HORIZON-HLTH-2025-01-TOOL-05,EU Funding Portal,Boosting the translation of biotech research into innovative health therapies,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-TOOL-05
EU-HORIZON-HLTH-2025-01-DISEASE-05,EU Funding Portal,Support for the functioning of the Global Research Collaboration for Infectious Disease Preparedness (GloPID-R),HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-DISEASE-05
EU-HORIZON-HLTH-2025-01-DISEASE-03,EU Funding Portal,Development of antibodies and antibody-derived proteins for the prevention and treatment of infectious diseases with epidemic potential,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-DISEASE-03
EU-HORIZON-HLTH-2025-01-DISEASE-04,EU Funding Portal,Leveraging artificial intelligence for pandemic preparedness and response,HORIZON,Grant,2025-05-21,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2025-01-DISEASE-04
EU-HORIZON-HLTH-2022-DISEASE-07-03,EU Funding Portal,Non-communicable diseases risk reduction in adolescence and youth (Global Alliance for Chronic Diseases - GACD),HORIZON,Grant,2022-01-11,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2022-DISEASE-07-03
EU-HORIZON-HLTH-2022-DISEASE-07-02,EU Funding Portal,Pandemic preparedness,HORIZON,Grant,2022-01-11,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2022-DISEASE-07-02
EU-HORIZON-HLTH-2022-DISEASE-06-04-two-stage,EU Funding Portal,Development of new effective therapies for rare diseases,HORIZON,Grant,2021-10-05,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2022-DISEASE-06-04-two-stage
EU-HORIZON-HLTH-2022-DISEASE-06-02-two-stage,EU Funding Portal,Pre-clinical development of the next generation of immunotherapies for diseases or disorders with unmet medical needs,HORIZON,Grant,2021-10-05,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2022-DISEASE-06-02-two-stage
EU-HORIZON-HLTH-2022-DISEASE-06-03-two-stage,EU Funding Portal,Vaccines 2.0 - developing the next generation of vaccines,HORIZON,Grant,2021-10-05,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2022-DISEASE-06-03-two-stage
EU-HORIZON-HLTH-2026-01-TOOL-05,EU Funding Portal,Pilot actions for follow-on funding: Leveraging EU-funded collaborative research in regenerative medicine,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-TOOL-05
EU-HORIZON-HLTH-2026-01-DISEASE-03,EU Funding Portal,"Advancing research on the prevention, diagnosis, and management of post-infection long-term conditions",HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-DISEASE-03
EU-HORIZON-HLTH-2026-01-DISEASE-04,EU Funding Portal,Development of novel vaccines for viral pathogens with epidemic potential,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-DISEASE-04
EU-HORIZON-HLTH-2026-01-TOOL-03,EU Funding Portal,Integrating New Approach Methodologies (NAMs) to advance biomedical research and regulatory testing,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-TOOL-03
EU-HORIZON-HLTH-2026-01-DISEASE-02,EU Funding Portal,Innovative interventions to prevent the harmful effects of using digital technologies on the mental health of children and young adults,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-DISEASE-02
EU-HORIZON-HLTH-2026-01-CARE-01,EU Funding Portal,Public procurement of innovative solutions for improving citizens' access to healthcare through integrated or personalised approaches,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-CARE-01
EU-HORIZON-HLTH-2026-01-DISEASE-15,EU Funding Portal,Scaling up innovation in cardiovascular health,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-DISEASE-15
EU-HORIZON-HLTH-2026-01-DISEASE-11,EU Funding Portal,"Understanding of sex and/or gender-specific mechanisms of cardiovascular diseases: determinants, risk factors and pathways",HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-DISEASE-11
EU-HORIZON-HLTH-2026-01-CARE-03,EU Funding Portal,Identifying and addressing low-value care in health and care systems,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-CARE-03
EU-HORIZON-HLTH-2026-01-IND-03,EU Funding Portal,Regulatory science to support translational development of patient-centred health technologies,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-IND-03
EU-HORIZON-HLTH-2026-01-TOOL-07,EU Funding Portal,Establishing a European network of Centres of Excellence (CoEs) for Advanced Therapies Medicinal Products (ATMPs),HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-TOOL-07
EU-HORIZON-HLTH-2026-01-STAYHLTH-02,EU Funding Portal,Behavioural interventions as primary prevention for Non-Communicable Diseases (NCDs) among young people,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-STAYHLTH-02
EU-HORIZON-HLTH-2026-01-DISEASE-09,EU Funding Portal,Multisectoral approach to tackle chronic non-communicable diseases: implementation research maximising collaboration and coordination with sectors and in settings beyond the healthcare system (GACD),HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-DISEASE-09
EU-HORIZON-HLTH-2026-01-STAYHLTH-03,EU Funding Portal,Building public trust and outreach in the life sciences,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-STAYHLTH-03
EU-HORIZON-HLTH-2026-01-TOOL-06,EU Funding Portal,Support to European Research Area (ERA) action on accelerating New Approach Methodologies (NAMs) to advance biomedical research and testing of medicinal products and medical devices,HORIZON,Grant,2026-02-12,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-01-TOOL-06
EU-HORIZON-HLTH-2027-01-DISEASE-10,EU Funding Portal,Prevention and management of chronic non-communicable diseases in children and young people (GACD),HORIZON,Grant,2027-02-10,2027-04-13,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2027-01-DISEASE-10
EU-HORIZON-HLTH-2024-DISEASE-13-01,EU Funding Portal,Implementation research for management of multiple long-term conditions in the context of non-communicable diseases (Global Alliance for Chronic Diseases - GACD),HORIZON,Grant,2024-12-09,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2024-DISEASE-13-01
EU-SC1-BHC-34-2020,EU Funding Portal,New approaches for clinical management and prevention of resistant bacterial infections in high prevalence settings,H2020,Grant,2020-10-26,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/SC1-BHC-34-2020
EU-4f2625ff-90d2-41f3-bea6-3c7026d906dc-EXA,EU Funding Portal,Support from Member States on NAMs4PestR,EFSA/2025/LVP/0002,Grant,2025-01-15,,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/4f2625ff-90d2-41f3-bea6-3c7026d906dc-EXA
EU-HORIZON-HLTH-2027-01-DISEASE-08,EU Funding Portal,Development of innovative antimicrobials against pathogens resistant to antimicrobials,HORIZON,Grant,2027-02-10,2027-04-13,,EUR,True,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2027-01-DISEASE-08
EU-HORIZON-HLTH-2027-01-DISEASE-07,EU Funding Portal,"Development of monoclonal antibodies to prevent and treat infections from Filo-, Nairo-, Phenui-, Picorna- and Toga viruses",HORIZON,Grant,2027-02-10,2027-04-13,,EUR,True,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2027-01-DISEASE-07
EU-HORIZON-HLTH-2026-03-DISEASE-13,EU Funding Portal,European Partnership for Pandemic Preparedness (Phase 2),HORIZON,Grant,2027-02-10,2027-04-13,,EUR,False,True,0.0,,0.0,,False,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-HLTH-2026-03-DISEASE-13
